category,avg_rating,number_ratings,enrollment,last_updated,lectures,duration,cost,discount,inst_rating,inst_review,inst_student
it_software,4.1,154.0,1006.0,20.0,28.0,98.0,19.991270000000004,92.0,3.9,336.0,6026.0
development,4.6,2461.0,8300.0,17.0,84.0,784.0,21.99,88.0,4.6,9098.0,46310.0
development,4.4,5551.0,21343.0,20.0,77.0,388.0,20.99,67.0,4.4,31525.0,74271.0
business,4.8,997.0,7173.0,19.0,98.0,701.0,16.99,92.0,4.7,11423.0,31593.0
it_software,4.4,5024.0,20341.0,20.0,32.0,150.0,16.99,91.0,4.4,21931.0,86103.0
business,4.5,6875.0,29621.0,20.0,254.0,1115.0,16.99,88.0,4.4,18947.0,60738.0
development,4.2,151.0,770.0,20.0,69.0,218.0,20.99,68.0,4.4,3582.0,32605.0
business,4.3,543.0,1913.0,20.0,82.0,490.0,16.99,77.0,4.4,1684.0,11022.0
business,4.5,730.0,5110.0,20.0,104.0,908.0,16.99,32.0,4.5,119842.0,393060.0
it_software,3.9,397.0,1324.0,20.0,112.0,785.0,16.99,92.0,3.9,397.0,1324.0
it_software,4.0,188.0,1061.0,20.0,108.0,1006.0,200.04707000000002,80.0,4.4,3923.0,27757.0
business,4.7,860.0,44126.0,17.0,50.0,262.0,17.99,88.0,4.6,34255.0,299955.0
development,4.5,2406.0,7880.0,20.0,97.0,427.0,16.99,92.0,4.5,2873.0,9398.0
personal_development,4.6,4557.0,96498.0,20.0,189.0,2228.0,16.99,79.0,4.5,132521.0,907674.0
business,4.1,412.0,18767.0,19.0,54.0,347.0,17.99,86.0,3.7,3469.0,120192.0
it_software,4.5,296.0,1052.0,20.0,63.0,722.0,16.99,88.0,4.3,25989.0,242683.0
development,3.4,384.0,1605.0,18.0,58.0,179.0,16.990340000000003,69.0,3.7,3269.0,14194.0
development,3.7,1227.0,7159.0,20.0,131.0,686.0,16.99,84.0,4.4,50228.0,324393.0
business,4.5,816.0,6989.0,16.0,65.0,349.0,16.99,79.0,4.4,1040.0,8156.0
business,4.6,56298.0,214121.0,19.0,31.0,226.0,19.99,88.0,4.5,462859.0,1573356.0
teaching_academics,4.4,640.0,2235.0,17.0,86.0,606.0,129.99,88.0,4.3,1126.0,8590.0
development,4.1,1544.0,9516.0,17.0,77.0,484.0,17.990650000000002,84.0,4.1,1617.0,15794.0
personal_development,4.6,2811.0,22310.0,20.0,67.0,390.0,104.99,82.0,4.4,4136.0,30746.0
business,4.4,2681.0,18497.0,20.0,56.0,596.0,21.99,71.0,4.5,339445.0,1162093.0
business,4.5,1371.0,7325.0,20.0,81.0,224.0,20.99,69.0,4.5,26337.0,93654.0
it_software,3.3,98.0,278.0,20.0,74.0,280.0,23.992510000000003,84.0,3.8,170.0,2410.0
development,4.4,1945.0,11519.0,18.0,101.0,1372.0,23.992510000000003,88.0,4.5,214431.0,811374.0
it_software,4.5,6308.0,36742.0,20.0,685.0,4800.0,16.99,86.0,4.4,40062.0,218934.0
it_software,4.6,913.0,9585.0,20.0,32.0,851.0,23.992510000000003,78.0,4.7,5973.0,49715.0
it_software,4.6,23705.0,102238.0,20.0,170.0,767.0,16.99,75.0,4.6,74745.0,517994.0
it_software,4.5,1119.0,10417.0,19.0,172.0,718.0,16.99,88.0,4.6,90008.0,285853.0
business,4.5,808.0,4492.0,19.0,25.0,241.0,16.99,69.0,4.5,18423.0,98942.0
development,4.5,2347.0,13107.0,19.0,62.0,642.0,21.99,92.0,4.5,8330.0,78088.0
personal_development,4.7,6324.0,26870.0,20.0,124.0,742.0,25.99,32.0,4.7,56917.0,177121.0
development,4.2,1013.0,4142.0,18.0,19.0,256.0,20.99,30.0,4.3,1917.0,8791.0
business,4.5,5268.0,23442.0,19.0,97.0,654.0,39.99,85.0,4.5,61441.0,190125.0
business,4.3,4013.0,13438.0,17.0,56.0,359.0,17.99,83.0,4.4,5536.0,16511.0
design,4.5,1377.0,7232.0,20.0,48.0,251.0,16.99,51.0,4.6,4477.0,26628.0
design,4.6,1823.0,14449.0,18.0,105.0,695.0,24.99,92.0,4.4,40627.0,226330.0
personal_development,4.6,4838.0,69527.0,20.0,63.0,295.0,16.99,91.0,4.6,8189.0,117217.0
development,4.6,4529.0,82121.0,20.0,695.0,4012.0,21.99,88.0,4.5,15980.0,247246.0
it_software,4.7,1207.0,11648.0,20.0,37.0,213.0,16.99,85.0,4.5,19007.0,52032.0
it_software,4.5,1034.0,11303.0,20.0,75.0,274.0,16.990340000000003,84.0,4.5,10233.0,46319.0
personal_development,4.6,1378.0,3423.0,20.0,49.0,414.0,21.99,92.0,4.6,1378.0,3423.0
development,4.1,111.0,23338.0,17.0,223.0,1984.0,16.990340000000003,89.0,4.2,23635.0,554215.0
development,4.6,984.0,3696.0,20.0,118.0,606.0,21.99,92.0,4.5,1738.0,8354.0
development,4.7,51498.0,205259.0,20.0,53.0,365.0,34.99,89.0,4.7,82363.0,300927.0
development,4.3,1001.0,6436.0,19.0,230.0,1061.0,16.99,90.0,4.2,4695.0,37752.0
business,4.2,637.0,1934.0,17.0,225.0,1351.0,28.99,87.0,4.2,637.0,1934.0
it_software,4.5,1974.0,12772.0,19.0,299.0,842.0,16.99,32.0,4.5,3230.0,36354.0
personal_development,4.5,3484.0,31664.0,19.0,45.0,403.0,17.99,49.0,4.4,9968.0,62732.0
design,4.5,352.0,1854.0,20.0,34.0,206.0,16.99,64.0,4.6,1003.0,8426.0
it_software,4.2,1136.0,10825.0,20.0,55.0,639.0,16.99,90.0,4.2,1136.0,10825.0
it_software,4.7,1619.0,11409.0,16.0,200.0,1561.0,20.99,69.0,4.5,23032.0,113804.0
it_software,4.5,2932.0,12912.0,19.0,123.0,426.0,21.99,62.0,4.5,3340.0,17633.0
teaching_academics,4.2,767.0,18340.0,20.0,96.0,427.0,21.99,74.0,4.5,1769.0,35468.0
business,4.6,6287.0,25815.0,20.0,85.0,426.0,23.99,80.0,4.5,60107.0,236175.0
it_software,4.5,2233.0,10784.0,20.0,50.0,354.0,16.99,51.0,4.6,74745.0,517844.0
personal_development,4.4,197.0,3900.0,20.0,30.0,614.0,21.99,80.0,4.1,550.0,9173.0
development,4.3,314.0,1843.0,19.0,44.0,170.0,19.99,87.0,4.4,24003.0,232079.0
personal_development,4.7,1603.0,16819.0,20.0,89.0,305.0,23.99,67.0,4.6,13235.0,140950.0
design,4.7,4211.0,12048.0,20.0,392.0,2193.0,21.99,74.0,4.7,39545.0,129718.0
business,4.3,947.0,7085.0,19.0,59.0,421.0,19.99,85.0,4.1,3860.0,65451.0
development,4.4,2255.0,16230.0,18.0,51.0,364.0,21.99,84.0,4.3,54224.0,808508.0
design,4.6,624.0,9313.0,20.0,10.0,77.0,20.99,88.0,4.5,8115.0,75825.0
it_software,4.7,232.0,930.0,19.0,60.0,1519.0,16.990340000000003,80.0,4.6,1406.0,7038.0
development,4.6,398.0,3948.0,20.0,153.0,819.0,21.99,86.0,4.5,357769.0,1675102.0
development,4.4,10758.0,51879.0,20.0,363.0,4033.0,23.99,82.0,4.4,11060.0,53081.0
it_software,4.3,2403.0,12621.0,20.0,138.0,722.0,16.99,84.0,4.3,2449.0,17663.0
teaching_academics,4.5,3878.0,29444.0,16.0,31.0,179.0,23.99,43.0,4.5,5966.0,41734.0
it_software,4.2,669.0,3523.0,20.0,90.0,517.0,16.99,56.0,4.2,4621.0,20913.0
development,4.4,8881.0,34762.0,20.0,76.0,590.0,16.99,89.0,4.6,100829.0,404454.0
development,4.6,3962.0,22367.0,20.0,217.0,1099.0,16.990340000000003,91.0,4.6,100829.0,404454.0
it_software,3.4,443.0,1231.0,20.0,89.0,519.0,16.99,89.0,3.7,905.0,5001.0
development,4.3,784.0,3997.0,20.0,236.0,1012.0,19.99,74.0,4.3,1534.0,20330.0
development,4.9,378.0,13377.0,20.0,64.0,233.0,21.99,88.0,4.8,1200.0,37918.0
development,4.3,7905.0,45924.0,18.0,116.0,2114.0,21.99189,66.0,4.3,35003.0,165546.0
development,4.5,2347.0,11774.0,18.0,118.0,703.0,21.99,89.0,4.4,112580.0,556435.0
business,4.4,292.0,2393.0,16.0,75.0,387.0,16.99,89.0,4.2,1584.0,10670.0
development,3.4,251.0,991.0,20.0,82.0,351.0,17.99,69.0,3.8,2093.0,43888.0
it_software,4.3,1196.0,6797.0,20.0,110.0,554.0,39.99747,72.0,4.3,4435.0,29166.0
it_software,4.0,4093.0,66180.0,20.0,256.0,1953.0,39.99,63.0,4.1,12119.0,276093.0
development,4.3,358.0,2587.0,20.0,118.0,1404.0,17.99,80.0,4.4,7731.0,32830.0
development,4.5,2164.0,13789.0,20.0,343.0,2118.0,23.99,92.0,4.4,24003.0,232079.0
development,4.3,16511.0,140659.0,19.0,40.0,1128.0,200.04707000000002,89.0,4.5,246008.0,1145810.0
office_productivity,4.4,5660.0,33030.0,20.0,116.0,317.0,20.99,89.0,4.6,214436.0,707513.0
development,4.6,2406.0,10272.0,20.0,70.0,760.0,16.99,69.0,4.5,13481.0,93664.0
development,4.3,2002.0,11841.0,20.0,35.0,405.0,23.99,60.0,4.3,35003.0,165574.0
business,4.5,25187.0,120376.0,20.0,95.0,1213.0,21.99,84.0,4.5,339445.0,1162093.0
personal_development,4.4,553.0,2244.0,16.0,218.0,832.0,21.99,92.0,4.4,981.0,3677.0
teaching_academics,4.6,3206.0,21393.0,17.0,240.0,2093.0,16.99,90.0,4.6,3791.0,22697.0
design,4.9,200.0,1669.0,19.0,42.0,187.0,16.99,90.0,4.5,2771.0,13057.0
marketing,4.5,856.0,4904.0,19.0,17.0,100.0,17.99,83.0,4.5,26464.0,140716.0
development,4.8,1491.0,9558.0,20.0,310.0,1387.0,23.99,83.0,4.7,87085.0,224428.0
business,4.5,48150.0,252002.0,20.0,61.0,204.0,19.99,88.0,4.5,339445.0,1162093.0
development,4.4,527.0,5605.0,20.0,79.0,1222.0,16.99,50.0,4.5,21997.0,97139.0
it_software,4.3,774.0,3879.0,19.0,419.0,1124.0,16.99,73.0,4.2,21822.0,84160.0
it_software,4.3,4004.0,17626.0,20.0,137.0,565.0,16.99,86.0,4.4,21931.0,86103.0
design,4.3,735.0,4138.0,19.0,67.0,333.0,16.99,80.0,4.3,2960.0,25245.0
design,4.3,4691.0,141539.0,17.0,60.0,470.0,51.99,55.0,4.2,5961.0,181533.0
business,4.5,218.0,1087.0,17.0,74.0,343.0,20.99,83.0,4.5,218.0,2257.0
design,3.9,3653.0,39470.0,16.0,114.0,688.0,21.99,72.0,3.9,86364.0,1205315.0
it_software,4.5,18920.0,75292.0,20.0,60.0,2602.0,16.99,89.0,4.5,36843.0,182182.0
business,4.4,20943.0,176137.0,20.0,41.0,403.0,16.99,92.0,4.4,30512.0,320298.0
development,4.6,14899.0,53412.0,20.0,183.0,1196.0,20.991580000000003,88.0,4.6,258820.0,671113.0
marketing,4.4,4189.0,11998.0,20.0,243.0,1405.0,23.99,91.0,4.4,12695.0,56091.0
it_software,4.5,5183.0,23056.0,19.0,49.0,326.0,16.99,92.0,4.5,92301.0,476330.0
personal_development,4.5,463.0,13679.0,20.0,64.0,314.0,16.99,92.0,4.3,903.0,48009.0
design,4.5,1381.0,23681.0,19.0,81.0,584.0,24.99,89.0,4.5,21213.0,182870.0
development,4.5,4802.0,21461.0,20.0,222.0,1847.0,23.99,88.0,4.5,19737.0,87740.0
development,4.3,1890.0,17639.0,20.0,177.0,1178.0,19.991270000000004,90.0,4.5,57233.0,304133.0
design,4.4,1371.0,9911.0,19.0,40.0,144.0,17.99,79.0,4.6,1964.0,12359.0
it_software,4.6,5878.0,24316.0,20.0,71.0,295.0,149.99,89.0,4.6,63201.0,251388.0
development,4.6,1236.0,5243.0,19.0,345.0,2375.0,16.99,40.0,4.4,6063.0,49852.0
personal_development,4.6,4110.0,19145.0,17.0,26.0,406.0,16.99,89.0,4.6,26035.0,130950.0
it_software,3.9,564.0,5769.0,20.0,27.0,141.0,17.99,89.0,4.0,1371.0,19051.0
development,4.4,17664.0,88143.0,20.0,340.0,2252.0,29.99,58.0,4.5,93980.0,682792.0
design,4.5,1988.0,8435.0,20.0,38.0,274.0,16.99,74.0,4.4,11866.0,190195.0
it_software,4.5,248.0,1027.0,17.0,37.0,270.0,16.99,51.0,4.4,8668.0,37313.0
it_software,4.0,1047.0,6218.0,20.0,188.0,955.0,20.99,89.0,4.0,1573.0,20324.0
personal_development,4.5,10105.0,59325.0,13.0,15.0,209.0,17.99,88.0,4.5,25581.0,113465.0
development,4.5,4803.0,18098.0,20.0,57.0,738.0,16.990340000000003,92.0,4.6,7303.0,26735.0
development,4.3,332.0,1638.0,18.0,86.0,348.0,21.99189,88.0,4.4,58390.0,649590.0
it_software,4.6,2060.0,10334.0,19.0,68.0,487.0,16.99,32.0,4.5,35048.0,255012.0
business,4.5,3733.0,23499.0,19.0,66.0,555.0,27.99,32.0,4.5,45136.0,373196.0
business,4.4,3862.0,13085.0,18.0,257.0,406.0,16.99,89.0,4.4,15624.0,36490.0
it_software,4.4,2086.0,7883.0,19.0,131.0,1049.0,34.99,92.0,4.4,8199.0,42451.0
design,4.4,28313.0,64189.0,20.0,8.0,41.0,16.99,92.0,4.4,28313.0,64190.0
it_software,4.2,1026.0,3867.0,18.0,46.0,361.0,16.99,56.0,4.2,2326.0,7344.0
business,4.4,269.0,1407.0,20.0,228.0,1430.0,54.99,66.0,4.4,269.0,1408.0
it_software,4.5,1710.0,10275.0,20.0,64.0,601.0,24.99,87.0,4.5,4305.0,43703.0
design,4.3,7521.0,46917.0,20.0,45.0,313.0,16.99,37.0,4.5,49583.0,489208.0
business,4.5,1914.0,19798.0,20.0,60.0,377.0,16.99,32.0,4.6,119619.0,376397.0
it_software,4.6,1011.0,3373.0,19.0,61.0,202.0,29.994370000000004,89.0,4.7,1708.0,5417.0
business,4.5,239.0,1006.0,20.0,68.0,253.0,16.99,84.0,4.2,251.0,1047.0
it_software,4.5,597.0,3996.0,19.0,103.0,676.0,23.992510000000003,86.0,4.5,19007.0,52032.0
teaching_academics,4.8,1265.0,23013.0,20.0,170.0,1436.0,21.99,80.0,4.7,32198.0,125236.0
it_software,4.3,873.0,2767.0,20.0,199.0,1318.0,17.99,89.0,4.2,906.0,4920.0
marketing,4.4,5375.0,45268.0,18.0,365.0,1745.0,20.99,92.0,4.4,24983.0,192957.0
development,3.6,1128.0,7245.0,20.0,645.0,9840.0,31.99499,76.0,4.2,4695.0,37763.0
it_software,3.0,113.0,898.0,19.0,253.0,1053.0,21.99189,90.0,3.8,145.0,2667.0
design,4.6,6133.0,30760.0,20.0,50.0,308.0,16.99,89.0,4.6,6133.0,30748.0
it_software,4.6,1052.0,6090.0,20.0,50.0,221.0,17.990650000000002,92.0,4.5,46162.0,130166.0
business,4.4,5974.0,27006.0,20.0,101.0,878.0,19.99,58.0,4.4,170633.0,918295.0
it_software,3.7,417.0,2028.0,20.0,31.0,356.0,16.99,50.0,4.2,9650.0,151114.0
development,4.5,5069.0,29966.0,19.0,108.0,643.0,16.990340000000003,51.0,4.5,5069.0,29975.0
development,4.2,2627.0,9347.0,17.0,55.0,301.0,20.99,52.0,4.3,113570.0,1204639.0
design,4.2,452.0,1744.0,19.0,40.0,350.0,16.99,62.0,4.5,3788.0,10254.0
it_software,4.4,235.0,1323.0,20.0,27.0,229.0,17.99,86.0,4.5,2006.0,8487.0
development,4.5,3568.0,14596.0,19.0,196.0,1454.0,19.991270000000004,64.0,4.4,6330.0,24966.0
development,4.5,2242.0,9487.0,20.0,149.0,1217.0,16.99,83.0,4.5,13481.0,93689.0
development,4.7,7579.0,78445.0,17.0,22.0,232.0,21.99189,83.0,4.6,168588.0,720268.0
it_software,4.3,412.0,2066.0,20.0,94.0,2055.0,17.99,90.0,4.2,1523.0,5478.0
teaching_academics,4.3,2958.0,23174.0,20.0,15.0,121.0,20.99,32.0,4.3,20660.0,130929.0
it_software,4.4,1318.0,7279.0,20.0,159.0,830.0,16.99,73.0,4.5,46162.0,130166.0
development,4.2,656.0,2609.0,18.0,36.0,325.0,19.99,92.0,4.3,25008.0,677830.0
business,3.8,18.0,36.0,20.0,117.0,378.0,19.99,85.0,4.1,31.0,55.0
personal_development,4.5,2334.0,7244.0,20.0,93.0,107.0,16.99,92.0,4.5,30146.0,105935.0
business,4.4,3361.0,12971.0,20.0,129.0,834.0,20.99,88.0,4.4,8763.0,37448.0
marketing,4.4,1163.0,9672.0,19.0,48.0,170.0,27.99,77.0,4.4,1448.0,14462.0
development,4.3,2223.0,10921.0,20.0,21.0,473.0,29.99,86.0,4.3,8431.0,117641.0
development,4.3,3001.0,15787.0,20.0,111.0,355.0,21.99189,90.0,4.5,288507.0,988948.0
design,4.5,633.0,3633.0,20.0,57.0,342.0,23.99,92.0,4.6,4461.0,27289.0
development,4.3,8287.0,68249.0,20.0,120.0,990.0,17.990650000000002,86.0,4.7,282312.0,865160.0
development,4.7,1513.0,7338.0,20.0,80.0,684.0,23.99,84.0,4.6,273722.0,1176640.0
it_software,4.2,63.0,835.0,20.0,97.0,584.0,16.99,88.0,3.8,1468.0,11065.0
it_software,4.3,512.0,4797.0,20.0,58.0,301.0,23.99,84.0,4.6,63201.0,251388.0
it_software,4.2,821.0,3373.0,20.0,87.0,310.0,16.99,83.0,4.2,1816.0,9589.0
development,4.4,3846.0,37011.0,20.0,408.0,2118.0,21.99189,89.0,4.4,112580.0,556435.0
business,4.4,9222.0,39993.0,20.0,36.0,58.0,17.99,43.0,4.4,12178.0,50654.0
development,4.4,1322.0,9400.0,19.0,71.0,404.0,19.99,91.0,4.4,1322.0,9400.0
marketing,4.4,2569.0,28219.0,20.0,173.0,1179.0,21.99,69.0,4.4,66705.0,546069.0
business,4.3,365.0,3158.0,20.0,67.0,304.0,16.99,85.0,4.2,413.0,4034.0
design,4.8,771.0,6571.0,20.0,29.0,125.0,104.99,86.0,4.6,19043.0,135663.0
design,4.2,618.0,3241.0,20.0,132.0,1878.0,17.99,86.0,4.4,2077.0,6970.0
development,4.6,1216.0,8375.0,19.0,278.0,1475.0,25.99,32.0,4.6,114787.0,285433.0
design,4.3,753.0,8538.0,20.0,31.0,315.0,99.99,88.0,4.2,13453.0,179306.0
business,4.5,238.0,2626.0,18.0,55.0,232.0,21.99,92.0,4.3,24761.0,133616.0
business,4.6,518.0,4072.0,20.0,214.0,1572.0,23.99,83.0,4.6,9398.0,61540.0
it_software,4.6,1721.0,11742.0,20.0,275.0,877.0,25.99313,83.0,4.5,357769.0,1675102.0
it_software,3.9,176.0,1088.0,20.0,143.0,1302.0,17.99,75.0,4.0,801.0,6357.0
personal_development,4.6,1410.0,4280.0,17.0,33.0,365.0,17.99,74.0,4.6,26035.0,130932.0
it_software,4.1,543.0,2595.0,20.0,162.0,900.0,16.99,83.0,4.3,3133.0,11753.0
development,4.5,1730.0,4616.0,20.0,226.0,889.0,19.991270000000004,62.0,4.5,1730.0,4673.0
teaching_academics,4.5,948.0,2705.0,20.0,150.0,506.0,16.99,88.0,4.5,1497.0,3184.0
development,4.0,729.0,4983.0,20.0,106.0,403.0,21.99,56.0,4.2,5887.0,39996.0
personal_development,4.3,2716.0,16022.0,16.0,97.0,670.0,28.99,92.0,4.4,11708.0,47220.0
personal_development,4.4,1377.0,5749.0,20.0,80.0,541.0,19.99,75.0,4.4,2311.0,21272.0
design,4.1,490.0,3338.0,20.0,32.0,101.0,16.99,51.0,4.5,1304.0,7624.0
it_software,4.6,3455.0,27733.0,20.0,32.0,190.0,16.99,69.0,4.6,118738.0,498642.0
business,4.7,1031.0,6162.0,17.0,49.0,125.0,16.99,89.0,4.6,7116.0,25748.0
development,4.6,445.0,5310.0,20.0,231.0,1669.0,24.99,32.0,4.3,39952.0,681532.0
development,4.2,135.0,1409.0,18.0,66.0,353.0,16.99,86.0,4.3,2895.0,10370.0
it_software,4.1,776.0,2905.0,20.0,208.0,855.0,16.990340000000003,88.0,4.4,17156.0,118607.0
it_software,4.6,23705.0,102238.0,20.0,108.0,478.0,21.99,88.0,4.6,74745.0,517994.0
development,4.6,6901.0,44500.0,20.0,89.0,666.0,23.99,86.0,4.6,100829.0,404454.0
it_software,4.1,574.0,2872.0,20.0,73.0,358.0,19.99,58.0,4.2,21822.0,84153.0
it_software,4.3,2069.0,9380.0,19.0,50.0,347.0,21.99,89.0,4.4,9208.0,46923.0
office_productivity,3.6,625.0,3237.0,15.0,38.0,406.0,17.99,84.0,3.7,707.0,3612.0
marketing,4.3,191.0,656.0,20.0,27.0,271.0,17.99,83.0,4.3,349.0,1604.0
design,4.6,8894.0,323728.0,19.0,68.0,513.0,21.99,89.0,4.5,245360.0,2011894.0
business,4.4,10422.0,30073.0,19.0,51.0,160.0,16.99,77.0,4.4,31525.0,74271.0
it_software,4.5,1843.0,5902.0,20.0,8.0,159.0,16.990340000000003,90.0,4.6,2500.0,8402.0
development,4.6,3659.0,22147.0,20.0,81.0,364.0,16.99,92.0,4.7,82363.0,300871.0
teaching_academics,4.8,1260.0,4509.0,20.0,29.0,100.0,16.99,77.0,4.7,2435.0,6855.0
personal_development,4.6,546.0,2426.0,20.0,41.0,103.0,23.99,88.0,4.6,546.0,2426.0
design,4.6,664.0,4223.0,19.0,377.0,3107.0,31.99,76.0,4.5,1304.0,7623.0
teaching_academics,4.1,156.0,737.0,18.0,48.0,246.0,16.99,89.0,4.5,999.0,2521.0
development,4.0,978.0,5501.0,20.0,279.0,1833.0,19.99,87.0,4.5,3172.0,14888.0
it_software,4.4,478.0,4040.0,20.0,30.0,210.0,16.99,32.0,4.5,26464.0,140740.0
business,4.2,3743.0,17470.0,20.0,36.0,117.0,17.99,88.0,4.5,339446.0,1161819.0
development,4.7,9935.0,65534.0,20.0,93.0,765.0,16.99,32.0,4.6,273722.0,1176640.0
development,3.9,693.0,3243.0,19.0,47.0,501.0,21.99189,82.0,4.4,5854.0,26518.0
personal_development,4.6,3942.0,14068.0,20.0,18.0,266.0,19.99,76.0,4.6,10194.0,68037.0
design,4.6,2609.0,15276.0,20.0,128.0,1466.0,16.99,80.0,4.6,2735.0,15907.0
business,4.3,668.0,5414.0,20.0,38.0,200.0,19.99,89.0,4.2,1584.0,10670.0
development,4.5,34129.0,132165.0,19.0,198.0,1914.0,34.99,89.0,4.6,652986.0,1979353.0
development,4.1,1787.0,14083.0,19.0,77.0,433.0,19.99,89.0,4.5,462859.0,1573740.0
development,4.4,5538.0,30941.0,20.0,425.0,2305.0,16.990340000000003,87.0,4.5,92301.0,476330.0
business,4.2,142.0,596.0,20.0,81.0,856.0,41.99,81.0,4.2,142.0,596.0
it_software,4.6,3540.0,32202.0,20.0,148.0,757.0,21.99,83.0,4.7,165670.0,562565.0
teaching_academics,4.5,1197.0,4454.0,20.0,105.0,484.0,16.99,71.0,4.4,13612.0,50737.0
it_software,4.6,1861.0,16683.0,20.0,59.0,364.0,16.99,86.0,4.6,23126.0,153397.0
development,4.5,534.0,2966.0,20.0,165.0,637.0,19.99,88.0,4.6,3176.0,20668.0
it_software,4.3,27092.0,278049.0,20.0,59.0,507.0,16.99,88.0,4.2,62102.0,769645.0
development,4.7,958.0,14232.0,19.0,80.0,459.0,16.99,92.0,4.6,5571.0,54169.0
design,4.5,5631.0,41445.0,20.0,215.0,2470.0,16.99,86.0,4.6,29658.0,225350.0
development,4.3,847.0,4657.0,17.0,42.0,324.0,16.99,51.0,4.1,3242.0,71509.0
design,4.7,2439.0,13641.0,20.0,78.0,1572.0,16.99,49.0,4.7,94805.0,313051.0
business,4.1,548.0,5892.0,19.0,150.0,1188.0,16.99,37.0,4.5,119842.0,393060.0
development,4.5,3720.0,21384.0,18.0,72.0,475.0,16.990340000000003,92.0,4.5,462859.0,1573740.0
it_software,4.2,1705.0,10092.0,20.0,92.0,580.0,16.99,89.0,4.2,5887.0,39996.0
personal_development,4.8,890.0,4299.0,20.0,52.0,212.0,16.99,73.0,4.6,26035.0,130950.0
development,4.5,893.0,4843.0,20.0,242.0,1243.0,21.99,32.0,4.4,7731.0,32830.0
office_productivity,4.5,8337.0,46146.0,20.0,32.0,136.0,23.99,75.0,4.5,25194.0,240591.0
development,4.8,678.0,5689.0,20.0,224.0,903.0,23.99,92.0,4.7,3447.0,24400.0
it_software,4.1,1876.0,10427.0,20.0,21.0,375.0,16.99,89.0,4.3,7547.0,44931.0
development,4.7,4731.0,26679.0,20.0,31.0,363.0,16.99,88.0,4.6,258820.0,671113.0
personal_development,4.8,921.0,6538.0,19.0,46.0,355.0,34.99,58.0,4.4,11708.0,47221.0
development,4.2,1388.0,7212.0,19.0,255.0,1135.0,21.99,88.0,4.2,11745.0,48207.0
business,4.6,29519.0,130156.0,20.0,8.0,63.0,27.99,92.0,4.5,339445.0,1161819.0
business,4.5,3734.0,16496.0,17.0,43.0,150.0,21.99,69.0,4.5,7894.0,94739.0
design,4.6,3270.0,38557.0,19.0,43.0,505.0,20.99,67.0,4.5,8115.0,75825.0
business,4.3,3505.0,29213.0,20.0,55.0,206.0,16.99,74.0,4.3,3505.0,29213.0
development,4.6,872.0,2939.0,20.0,261.0,1886.0,16.990340000000003,83.0,4.6,3130.0,7059.0
personal_development,4.4,2061.0,18032.0,20.0,14.0,31.0,16.99,77.0,4.6,7258.0,55774.0
development,3.7,228.0,1263.0,19.0,72.0,424.0,20.99,32.0,3.9,4868.0,61599.0
development,4.7,1247.0,6961.0,20.0,85.0,907.0,16.99,84.0,4.6,17112.0,68002.0
it_software,4.5,432.0,1388.0,18.0,39.0,224.0,16.99,77.0,4.5,7900.0,15995.0
it_software,4.6,5601.0,21028.0,20.0,41.0,144.0,16.99,62.0,4.6,20815.0,139589.0
it_software,4.7,1619.0,11409.0,20.0,142.0,801.0,21.99,84.0,4.5,23032.0,113804.0
development,4.4,732.0,8053.0,20.0,152.0,588.0,16.99,89.0,4.4,11150.0,146426.0
personal_development,4.6,3801.0,18230.0,20.0,35.0,281.0,17.99,83.0,4.7,14176.0,43434.0
development,4.6,1218.0,4652.0,19.0,166.0,1035.0,20.99,81.0,4.4,7731.0,32830.0
development,4.6,1063.0,7169.0,19.0,171.0,770.0,19.99,92.0,4.5,4796.0,20857.0
design,4.7,173.0,1953.0,18.0,23.0,97.0,17.99,90.0,4.6,1814.0,7640.0
development,4.5,1702.0,11541.0,20.0,63.0,537.0,16.99,88.0,4.5,13645.0,95995.0
business,4.6,1107.0,6496.0,20.0,111.0,243.0,16.99,92.0,4.5,18423.0,98942.0
personal_development,4.3,5088.0,19994.0,17.0,20.0,76.0,17.99,89.0,4.3,6225.0,25837.0
business,4.4,10588.0,160659.0,20.0,41.0,111.0,17.99,92.0,4.5,132521.0,907559.0
design,4.5,51643.0,230133.0,19.0,96.0,302.0,17.99,86.0,4.5,65191.0,266879.0
it_software,4.5,954.0,4202.0,18.0,46.0,652.0,20.991580000000003,88.0,4.4,1508.0,8794.0
office_productivity,4.0,232.0,2449.0,15.0,61.0,326.0,17.99,43.0,3.5,1819.0,20433.0
development,4.3,47.0,768.0,19.0,84.0,653.0,20.991580000000003,73.0,4.4,21633.0,441718.0
it_software,3.1,505.0,1992.0,20.0,218.0,1284.0,16.99,88.0,3.6,5422.0,68840.0
teaching_academics,4.0,86.0,187.0,19.0,125.0,581.0,17.99,53.0,4.0,226.0,511.0
it_software,4.6,1370.0,8010.0,20.0,43.0,235.0,17.99,81.0,4.5,2026.0,18696.0
it_software,3.3,216.0,1137.0,20.0,115.0,651.0,21.99,88.0,3.6,900.0,10289.0
personal_development,4.6,13983.0,70059.0,19.0,75.0,580.0,27.99,89.0,4.5,43931.0,179413.0
it_software,4.5,2426.0,37924.0,19.0,52.0,385.0,20.99,86.0,4.5,6744.0,63462.0
marketing,4.6,2470.0,9420.0,20.0,15.0,356.0,20.99,81.0,4.6,4326.0,13127.0
